_id__$oid,barcode,brandCode,category,categoryCode,cpg__$id__$oid,cpg__$ref,name,topBrand
5f77274cbe37ce6b592e90be,511111616740,TEST BRANDCODE @1601644364536,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1601644364536,
5f99f71bbe37ce13da9eadeb,511111517160,TEST BRANDCODE @1603925787997,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1603925787997,
5ab15207e4b0be0a89bb0b04,511111304333,GOLDFISH,Snacks,,5a734034e4b0d58f376be874,Cogs,Goldfish,FALSE
5332f5f6e4b03c9a25efd0b2,511111703983,,,,5332f5ebe4b03c9a25efd0a8,Cpgs,Coca-Cola,
5f493682be37ce52f8314fcf,511111615934,TEST BRANDCODE @1598633602304,Baking,BAKING,5f493682be37ce52f8314fcb,Cogs,test brand @1598633602304,
5f7760f0be37ce1d26d7b7a3,511111816829,TEST BRANDCODE @1601659120694,Baking,BAKING,5f7760f0be37ce1d26d7b7a2,Cogs,test brand @1601659120693,
58861c7f4e8d0d20bc42c500,511111801245,,Snacks,,5332f5fbe4b03c9a25efd0ba,Cogs,Quaker Rice Cakes,FALSE
5cc725bd166eb31bbbadccbd,511111304777,CAPE LINE,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Cogs,Cape Line,
5f3e9173be37ce5a0e01b957,511111415572,TEST BRANDCODE @1597935987233,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1597935987233,
585a96b3e4b03e62d1ce0e85,511111201632,NEAR EAST,Grocery,,5332f5fbe4b03c9a25efd0ba,Cogs,Near East,
5332f6f4e4b03c9a25efd0ed,511111103868,,,,5332f5ebe4b03c9a25efd0a8,Cpgs,Peace Tea,
5d642dd1a3a018514994f42f,511111505150,511111505150,Magazines,,5d5d4fd16d5f3b23d1bc7905,Cogs,Southern Living,
5332f802e4b03c9a25efd16d,511111003311,,,,5332f7ffe4b03c9a25efd16b,Cpgs,Light & Fit,
5ef3860fbe37ce02da95b72e,511111015024,CLOROX,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,5eebc5412455c97a877ef382,Cogs,Clorox,
585a9698e4b03e62d1ce0e83,511111901655,,Beverages,,5332f5fbe4b03c9a25efd0ba,Cogs,Mountain Dew Diet,FALSE
5a5e36d6e4b06ba572cf24ac,511111500018,MAY-BUD,Dairy,,559c2234e4b06aca36af13c6,Cogs,May-Bud,FALSE
5f5bc4f1be37ce17125ac0eb,511111816614,TEST BRANDCODE @1599849713798,Baking,BAKING,5f5bc4f1be37ce17125ac0e8,Cogs,test brand @1599849713798,
55bf8c6ce4b0d8e685c1489d,511111802563,GATORADE,Beverages,,5332f5fbe4b03c9a25efd0ba,Cogs,Gatorade,FALSE
5f358338be37ce443bf9d558,511111415299,TEST BRANDCODE @1597342520132,Baking,BAKING,5f358338be37ce443bf9d557,Cogs,test brand @1597342520131,
5a8c3140e4b07f0a2dac8941,511111304104,GARDEN FRESH GOURMET,Grocery,,5a734034e4b0d58f376be874,Cogs,Garden Fresh Gourmet,FALSE
5a5d17ede4b06ba572cf2498,511111000440,AUNT JEMIMA DRY BREAKFAST MIXES,Breakfast & Cereal,,5332f5fbe4b03c9a25efd0ba,Cogs,AUNT JEMIMA Dry Breakfast Mixes,FALSE
5a5d23f1e4b06ba572cf24a0,511111700258,OLDE ENGLISH,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Cogs,Olde English,
5f628215be37ce78e6e2efad,511111416661,TEST BRANDCODE @1600291349255,Baking,BAKING,5f628214be37ce78e6e2efaa,Cogs,test brand @1600291349255,
58861c7e4e8d0d20bc42c4f6,511111501336,MATADOR,Snacks,,5332f5fbe4b03c9a25efd0ba,Cogs,Matador Snacks,
580dff8fe4b0f32b2de21380,511111401872,,Dairy,,53e10d6368abd3c7065097cc,Cpgs,DiGiorno Cheese,
5d66d516a3a018093ab34725,511111305286,511111305286,Magazines,,5d5d4fd16d5f3b23d1bc7905,Cogs,Country Home Magazine,
5daf4f9ca60b87376833e360,511111105992,REESE'S PUFFS,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,Cogs,Reese's® Puffs,
5daf6e31a60b87376833e365,511111706113,GOLDEN GRAHAMS,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,Cogs,Golden Grahams™,
5332f7ace4b03c9a25efd13b,511111303503,,,,5332f7a7e4b03c9a25efd134,Cpgs,Bacardi,
5f3ff222be37ce1c81aa1e10,511111915638,TEST BRANDCODE @1598026274692,Baking,BAKING,5f3ff222be37ce1c81aa1e0c,Cogs,test brand @1598026274692,
5d66d8c86d5f3b6188d4f049,511111805342,511111805342,Magazines,,5d5d4fd16d5f3b23d1bc7905,Cogs,LIFE Special Edition Magazine ,
5fcff319be37ce6d53dfc691,511111318033,,Baking,BAKING,5fcff319be37ce6d53dfc690,Cogs,test brand @1607463705032,FALSE
5332fa74e4b03c9a25efd21e,511111003038,,,,5332f5ebe4b03c9a25efd0a8,Cpgs,Sprite,
5f4802bdbe37ce0c83033740,511111615866,TEST BRANDCODE @1598554813744,Baking,BAKING,5f4802bdbe37ce0c8303373c,Cogs,test brand @1598554813744,
585a96e9e4b03e62d1ce0e8b,511111901587,RICE-A-RONI,Grocery,,5332f5fbe4b03c9a25efd0ba,Cogs,Rice A Roni,
5332f756e4b03c9a25efd113,511111503743,,,,53e10d6368abd3c7065097cc,Cpgs,Murray,
5afda67de4b0c11cfecd49fc,511111504573,STELLA DORO,Snacks,,5a734034e4b0d58f376be874,Cogs,STELLA D'ORO,FALSE
5f4bf556be37ce0b4491554c,511111016342,TEST BRANDCODE @1598813526686,Baking,BAKING,5f4bf556be37ce0b44915549,Cogs,test brand @1598813526686,
5fa1c567be37ce402c4618f3,511111017226,TEST BRANDCODE @1604437351678,Baking,BAKING,5fa1c567be37ce402c4618ef,Cogs,test brand @1604437351678,FALSE
5ab15669e4b0be0a89bb0b08,511111704423,CAMPBELLS READY MEALS,Grocery,,5a734034e4b0d58f376be874,Cogs,Campbell's Ready Meals,FALSE
5332f612e4b03c9a25efd0c4,511111803881,,,,53e10d6368abd3c7065097cc,Cpgs,Kickstart,
5f21ca86be37ce7958c5952b,511111215264,RESOLVE,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,5f10c05cbe37ce238c6cabaf,Cogs,RESOLVE®,
57e580e8e4b0ac389136a304,511111302292,,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Cogs,Coors Banquet,FALSE
58861c7e4e8d0d20bc42c4f7,511111001324,MAUI STYLE,Snacks,,5332f5fbe4b03c9a25efd0ba,Cogs,Maui Style Chips,
5332fa84e4b03c9a25efd232,511111002871,,,,5332f5ebe4b03c9a25efd0a8,Cpgs,Powerade Zero,
5d2f3eada3a01810a2174aeb,511111804833,CULTURE REPUBLICK ,Frozen,,5332f5f6e4b03c9a25efd0b4,Cogs,CULTURE REPUBLICK ,
5daf63151dda2c3e1416ae9b,511111906070,WHEATIES,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,Cogs,Wheaties™,
5f772952be37ce6b592e90d5,511111116806,TEST BRANDCODE @1601644882062,Baking,BAKING,5f772951be37ce6b592e90d1,Cogs,test brand @1601644882062,
55bf8c15e4b0d8e685c1489c,511111302575,,Breakfast & Cereal,,5332f5fbe4b03c9a25efd0ba,Cogs,Quaker Life,FALSE
5f7ba645be37ce23081c528c,511111016908,TEST BRANDCODE @1601939013444,Baking,BAKING,5f7ba644be37ce23081c5289,Cogs,test brand @1601939013444,
5da605bea60b87376833e34a,511111805571,511111805571,Health & Wellness,,53e10d6368abd3c7065097cc,Cogs,AFRIN® ORIGINAL NASAL SPRAY,
5f493e72be37ce64d0ae36c5,511111816102,TEST BRANDCODE @1598635634821,Baking,BAKING,5f493e72be37ce64d0ae36c2,Cogs,test brand @1598635634821,
5fd3acb6be37ce0d9386bb43,511111418214,TEST BRANDCODE @1607707830844,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1607707830844,FALSE
5952a596e4b08f39def64d03,511111800644,ZIMA,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Cogs,Zima,
5f3ff222be37ce1c81aa1e0d,511111715603,TEST BRANDCODE @1598026274609,Baking,BAKING,5f3ff222be37ce1c81aa1e0c,Cogs,test brand @1598026274609,
5d6027f46d5f3b23d1bc7906,511111204923,CHESTERS,Snacks,,5332f5fbe4b03c9a25efd0ba,Cogs,CHESTER'S,
5f77274bbe37ce6b592e90bb,511111716716,TEST BRANDCODE @1601644363784,Baking,BAKING,5f77274bbe37ce6b592e90b9,Cogs,test brand @1601644363784,
5afda1dae4b0c11cfecd49f6,511111604471,CAPE COD,Snacks,,5a734034e4b0d58f376be874,Cogs,Cape Cod,FALSE
5e710dbeee7f2d0b35b2a192,511111814085,COUNTRY CROCK PLANT BUTTER,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,5e5ea9cc9c50da1291a6d074,Cogs,COUNTRY CROCK PLANT BUTTER,
5d66dad8a3a018093ab34729,511111205388,511111205388,Magazines,,5d5d4fd16d5f3b23d1bc7905,Cogs,National Geographic Special Edition Magazine ,
5daf5f65a60b87376833e363,511111206057,CHOCOLATE LUCKY CHARMS,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,Cogs,Chocolate Lucky Charms™,
5f4802bdbe37ce0c8303373d,511111715832,TEST BRANDCODE @1598554813535,Baking,BAKING,5f4802bdbe37ce0c8303373c,Cogs,test brand @1598554813534,
5ffe3381be37ce5e01754c35,511111419303,,Baking,BAKING,5ffe3381be37ce5e01754c34,Cogs,test brand @1610494849657,FALSE
5ffe2e38be37ce5e01754c23,511111019213,TEST BRANDCODE @1610493496975,Baking,BAKING,5ffe2e38be37ce5e01754c21,Cogs,test brand @1610493496975,FALSE
5ffe347ebe37ce5e01754c3e,511111919315,TEST BRANDCODE @1610495102411,Baking,BAKING,5ffe347ebe37ce5e01754c3d,Cogs,test brand @1610495102410,FALSE
5ffe336fbe37ce5e01754c31,511111119272,TEST BRANDCODE @1610494831056,Baking,BAKING,5ffe336ebe37ce5e01754c2e,Cogs,test brand @1610494831056,FALSE
5ffe336fbe37ce5e01754c32,511111319283,TEST BRANDCODE @1610494831082,Baking,BAKING,5ffe336ebe37ce5e01754c2e,Cogs,test brand @1610494831082,FALSE
5ffe336fbe37ce5e01754c30,511111619260,TEST BRANDCODE @1610494831023,Baking,BAKING,5ffe336ebe37ce5e01754c2e,Cogs,test brand @1610494831023,FALSE
5ffe2e39be37ce5e01754c24,511111219224,TEST BRANDCODE @1610493497005,Baking,BAKING,5ffe2e38be37ce5e01754c21,Cogs,test brand @1610493497005,FALSE
5ffe2e39be37ce5e01754c26,511111919247,TEST BRANDCODE @1610493497517,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1610493497517,FALSE
5ffe2e39be37ce5e01754c25,511111719236,TEST BRANDCODE @1610493497034,Baking,BAKING,5ffe2e38be37ce5e01754c21,Cogs,test brand @1610493497034,FALSE
5ffe336fbe37ce5e01754c2f,511111419259,TEST BRANDCODE @1610494830985,Baking,BAKING,5ffe336ebe37ce5e01754c2e,Cogs,test brand @1610494830985,FALSE
5ffe336fbe37ce5e01754c33,511111819295,TEST BRANDCODE @1610494831583,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1610494831583,FALSE
5fdce8dbbe37ce5fa8ba59c2,511111118442,TEST BRANDCODE @1608313051339,Baking,BAKING,5fdce8dabe37ce5fa8ba59be,Cogs,test brand @1608313051339,FALSE
5fdce8dbbe37ce5fa8ba59c1,511111918431,TEST BRANDCODE @1608313051291,Baking,BAKING,5fdce8dabe37ce5fa8ba59be,Cogs,test brand @1608313051291,FALSE
5fdce8dcbe37ce5fa8ba59c3,511111618454,TEST BRANDCODE @1608313052049,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1608313052049,FALSE
5fdce9cabe37ce5fa8ba59ce,511111318477,,Baking,BAKING,5fdce9cabe37ce5fa8ba59cd,Cogs,test brand @1608313290565,FALSE
5fdce8edbe37ce5fa8ba59cc,511111818465,,Baking,BAKING,5fdce8edbe37ce5fa8ba59cb,Cogs,test brand @1608313069400,FALSE
5fdce8dbbe37ce5fa8ba59bf,511111218418,TEST BRANDCODE @1608313051133,Baking,BAKING,5fdce8dabe37ce5fa8ba59be,Cogs,test brand @1608313051132,FALSE
5fdce8dbbe37ce5fa8ba59c0,511111418429,TEST BRANDCODE @1608313051244,Baking,BAKING,5fdce8dabe37ce5fa8ba59be,Cogs,test brand @1608313051244,FALSE
5fb8216ebe37ce522e165cdd,511111517726,BALL PARK,Bread & Bakery,BREAD_AND_BAKERY,5fb6b608be37ce522e165cb9,Cogs,Ball Park,FALSE
5332f765e4b03c9a25efd120,511111003687,,,,5332f5ebe4b03c9a25efd0a8,Cpgs,Glaceau fruitwater,
5f43faabbe37ce3ef3fd3717,511111815730,TEST BRANDCODE @1598290603618,Baking,BAKING,5f43faabbe37ce3ef3fd3714,Cogs,test brand @1598290603618,
5a5d1f46e4b0db471c2d0427,511111700302,HIDDEL BARREL COLLECTION,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Cogs,Hidden Barrel Collection,
5db9e8db1dda2c3e1416aea1,511111506195,LAUNCH BOX,Frozen,,559c2234e4b06aca36af13c6,Cogs,Launch Box,
57ebc2bde4b0ac389136a348,511111101949,,Frozen,,559c2234e4b06aca36af13c6,Cogs,Poppers,FALSE
5a02196ce4b00efe02b02a5a,511111600565,SIMPLE,Beauty,,5332f5f6e4b03c9a25efd0b4,Cogs,SIMPLE,FALSE
5a5d2bcbe4b0db471c2d0435,511111600077,SALON SELECTIVES,Beauty & Personal Care,,53e10d6368abd3c7065097cc,Cogs,Salon Selectives,
57d9580ee4b0ac389136a2b6,511111802358,CRACKER BARREL,Dairy,,559c2234e4b06aca36af13c6,Cogs,Cracker Barrel Cheese,FALSE
5c112616315a241ba1716511,511111404729,HUGGIES LITTLE SWIMMERS,Baby,BABY,550b2565e4b001d5e9e4146f,Cogs,Huggies Little Swimmers,FALSE
5f403231be37ce5f78d9ed17,511111315674,TEST BRANDCODE @1598042673502,Baking,BAKING,5f403231be37ce5f78d9ed14,Cogs,test brand @1598042673502,
5fd3acb6be37ce0d9386bb42,511111918202,TEST BRANDCODE @1607707830173,Baking,BAKING,5fd3acb5be37ce0d9386bb3e,Cogs,test brand @1607707830173,FALSE
5db20be5a60b87376833e366,511111406136,SHREDS,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,Cogs,Blasted Shreds™,
5d9d08d1a60b87376833e348,511111605546,BAKEN ETS,Snacks,,5332f5fbe4b03c9a25efd0ba,Cogs,Baken-Ets,
5daf54491dda2c3e1416ae97,511111306009,HONEY NUT CHEERIOS,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,Cogs,Honey Nut Cheerios™,
5332f734e4b03c9a25efd103,511111003809,,,,5332f734e4b03c9a25efd104,Cpgs,Johnsonville,
53501d29b9237fd7718f9e15,511111302858,,,,5332fa58e4b03c9a25efd215,Cpgs,Tombstone,
5332f775e4b03c9a25efd128,511111903628,,,,5332f5f3e4b03c9a25efd0ae,Cpgs,Chex,
5f38576ebe37ce5178517acb,511111415411,,Baking,BAKING,5f38576ebe37ce5178517aca,Cogs,test brand @1597527918397,
5c76dd4d95144c5375687b52,511111806899,DASH-2249 1 BRAND 1,Baby,,5c76dd1095144c5375687b51,Cogs,DASH-2249 1 brand 1,TRUE
585a964ce4b03e62d1ce0e7a,511111301745,CRACKER JACK,Snacks,,5332f5fbe4b03c9a25efd0ba,Cogs,Cracker Jack,TRUE
5f59002dbe37ce21f1287c10,511111316558,GERBER GOOD START,Baby,BABY,5f58fa84be37ce21f1287c0f,Cogs,Gerber Good Start,
5f4802bdbe37ce0c8303373e,511111915843,TEST BRANDCODE @1598554813654,Baking,BAKING,5f4802bdbe37ce0c8303373c,Cogs,test brand @1598554813654,
5f493dacbe37ce64d0ae36bf,511111016069,TEST BRANDCODE @1598635436505,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1598635436505,
5f38578fbe37ce5178517ad6,511111315445,TEST BRANDCODE @1597527951436,Baking,BAKING,5f38578fbe37ce5178517ad3,Cogs,test brand @1597527951436,
5332fa7be4b03c9a25efd22c,511111502937,,,,5332f5ebe4b03c9a25efd0a8,Cpgs,Fresca,
5d6412e9a3a018514994f426,511111304982,BETTER HOMES & GARDENS,Magazines,,5d5d4fd16d5f3b23d1bc7905,Cogs,Better Homes & Gardens Magazine,
5332f7b4e4b03c9a25efd140,511111303459,,,,5332f7a7e4b03c9a25efd134,Cpgs,Bud Light Platinum,
5fb821d1be37ce522e165cde,511111017738,BIMBO,Grocery,GROCERY,5fb6b608be37ce522e165cb9,Cogs,Bimbo,FALSE
5457a0cde4b05a46170caebc,511111402756,,,,53e10d6368abd3c7065097cc,Cpgs,Fetch Rewards,
5332f7f5e4b03c9a25efd163,511111403357,LEINENKUGEL'S,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Cogs,Leinenkugel's,FALSE
5f590184be37ce21f1287c12,511111016571,NESTLE NAN,Baby,BABY,5f58fa84be37ce21f1287c0f,Cogs,Nestle NAN,
5f403231be37ce5f78d9ed16,511111815662,TEST BRANDCODE @1598042673466,Baking,BAKING,5f403231be37ce5f78d9ed14,Cogs,test brand @1598042673466,
57ebc01fe4b0ac389136a337,511111102106,JET-PUFFED,Baking,,559c2234e4b06aca36af13c6,Cogs,Jet-Puffed,FALSE
5f772952be37ce6b592e90d6,511111616818,TEST BRANDCODE @1601644882548,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1601644882548,
5f298852be37ce7958c5952d,511111915287,HEALTH,Magazines,MAGAZINES,5d66b9dcee7f2d201c7281cd,Cogs,Health Magazine,
57ebc144e4b0ac389136a33f,511111902027,,Dairy,,559c2234e4b06aca36af13c6,Cogs,Kraft Singles,FALSE
5f772952be37ce6b592e90d3,511111016786,TEST BRANDCODE @1601644882019,Baking,BAKING,5f772951be37ce6b592e90d1,Cogs,test brand @1601644882019,
5332fa7ce4b03c9a25efd22d,511111002925,,,,5332f5ebe4b03c9a25efd0a8,Cpgs,Diet Coke Lime,
5f77274bbe37ce6b592e90bd,511111416739,TEST BRANDCODE @1601644363876,Baking,BAKING,5f77274bbe37ce6b592e90b9,Cogs,test brand @1601644363876,
5f19e062be37ce33f74a1675,511111315162,,Baking,BAKING,5f19e062be37ce33f74a1674,Cogs,test brand @1595531362667,
5d66def56d5f3b6188d4f051,511111705444,511111705444,Magazines,,5d5d4fd16d5f3b23d1bc7905,Cogs,Rolling Stone Special Collectors Edition Magazine,
5a5d1a67e4b06ba572cf2499,511111800439,MUNCHIES,Snacks,,5332f5fbe4b03c9a25efd0ba,Cogs,MUNCHIES,
5da608c91dda2c3e1416ae8d,511111605775,511111605775,Health & Wellness,,53e10d6368abd3c7065097cc,Cogs,ONE A DAY® 50+,
5fcff304be37ce6d53dfc687,511111618010,TEST BRANDCODE @1607463684816,Baking,BAKING,5fcff304be37ce6d53dfc683,Cogs,test brand @1607463684816,FALSE
5f4936debe37ce52f8314fdf,511111916000,TEST BRANDCODE @1598633694347,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1598633694347,
5f441280be37ce5dbe9b7c7e,511111215776,TEST BRANDCODE @1598296704639,Baking,BAKING,5f441280be37ce5dbe9b7c7d,Cogs,test brand @1598296704638,
5daf329ca60b87376833e35a,511111205890,ANNIE'S,Snacks,,53e10d6368abd3c7065097cc,Cogs,Annie's Homegrown,
5f4cff1ba475f1050a66b568,511111416388,TEST BRANDCODE @1598881562991,Baking,BAKING,5f4cff1aa475f1050a66b566,Cogs,test brand @1598881562991,
5f4bf556be37ce0b4491554b,511111816331,TEST BRANDCODE @1598813526656,Baking,BAKING,5f4bf556be37ce0b44915549,Cogs,test brand @1598813526656,
5db6fb28a60b87376833e367,511111606147,MIDOL,Health & Wellness,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,Cogs,Midol® ,
5f3d6f43be37ce4ddbb1bb39,511111515470,,Baking,BAKING,5f3d6f43be37ce4ddbb1bb38,Cogs,test brand @1597861699811,
5cdacf1c166eb33eb7ce0fa9,511111604808,TWISTED RANCH,Condiments & Sauces,,559c2234e4b06aca36af13c6,Cogs,Twisted Ranch,
53501d29b9237fd7718f9e17,511111602835,,,,5332fa58e4b03c9a25efd215,Cpgs,Jacks,
5afda00ce4b0c11cfecd49f4,511111904458,EMERALD,Snacks,,53e10d6368abd3c7065097cc,Cogs,Emerald,FALSE
5f4cff1aa475f1050a66b567,511111216377,TEST BRANDCODE @1598881562500,Baking,BAKING,5f4cff1aa475f1050a66b566,Cogs,test brand @1598881562499,
5332f9fde4b03c9a25efd1cf,511111303176,,,,5332f5f2e4b03c9a25efd0aa,Cpgs,Froot Loops,
5f4a64e7be37ce17d23b317b,511111216216,TEST BRANDCODE @1598711015538,Baking,BAKING,5f4a64e7be37ce17d23b3178,Cogs,test brand @1598711015538,
5db77f7aa60b87376833e368,511111306160,HERSHEYS HOT COCOA,Beverages,,559c2234e4b06aca36af13c6,Cogs,Hershey's Hot Cocoa Mix,
592486bee410d61fcea3d135,511111700746,PG TIPS,Beverages,,5332f5f6e4b03c9a25efd0b4,Cogs,PG TIPS,
58861c7f4e8d0d20bc42c4fd,511111501268,,Breakfast & Cereal,,5332f5fbe4b03c9a25efd0ba,Cogs,Quaker Puffed,FALSE
5a5d1a8ce4b0db471c2d0420,511111300427,MUNCHOS,Snacks,,5332f5fbe4b03c9a25efd0ba,Cogs,MUNCHOS,
57ebc15fe4b0ac389136a342,511111202004,LUNCHABLES,Deli,,559c2234e4b06aca36af13c6,Cogs,Lunchables,FALSE
5332f9fce4b03c9a25efd1cc,511111603207,,,,5332f5f2e4b03c9a25efd0aa,Cpgs,Nutri-Grain,
57c08250e4b0718ff5fcb033,511111702504,,,,5332f7a7e4b03c9a25efd134,Cpgs,Leffe,
5f21c99dbe37ce7958c5952a,511111015253,WOOLITE,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,5f10c05cbe37ce238c6cabaf,Cogs,WOOLITE®,
5d6412d36d5f3b23d1bc7908,511111104971,511111104971,Magazines,,5d5d4fd16d5f3b23d1bc7905,Cogs,Travel and Leisure Magazine,
5bd2011f90fa074576779a17,511111704652,HUGGIES,Baby,,550b2565e4b001d5e9e4146f,Cogs,Huggies,FALSE
5f4a64e7be37ce17d23b3179,511111116196,TEST BRANDCODE @1598711015353,Baking,BAKING,5f4a64e7be37ce17d23b3178,Cogs,test brand @1598711015353,
5332fa7de4b03c9a25efd22f,511111302902,,,,5332f5ebe4b03c9a25efd0a8,Cpgs,Sprite Zero,
5fb2852dbe37ce522e165cb3,511111117353,TEST BRANDCODE @1605535021531,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1605535021531,FALSE
5a8c2e5ee4b0ccf165fac9e1,511111004073,BISCA,Snacks,,5a734034e4b0d58f376be874,Cogs,Bisca,FALSE
5f4cff1ca475f1050a66b56a,511111516408,TEST BRANDCODE @1598881563900,Baking,BAKING,5f4cff1aa475f1050a66b566,Cogs,test brand @1598881563900,
5f7ba932be37ce2f290fb253,511111116967,TEST BRANDCODE @1601939762909,Baking,BAKING,5f7ba932be37ce2f290fb251,Cogs,test brand @1601939762909,
58861c7e4e8d0d20bc42c4e9,511111901372,PERONI,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Cogs,Peroni Italy,FALSE
5f4802bebe37ce0c83033741,511111115878,TEST BRANDCODE @1598554814581,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1598554814581,
5332fa67e4b03c9a25efd216,511111403074,,,,5332fa12e4b03c9a25efd1e7,Cpgs,Orv's,
55a41a9de4b0d0a65b3692ed,511111002710,,,,55a41a91e4b0d0a65b3692ec,Cpgs,RPs,
5fcff304be37ce6d53dfc685,511111917991,TEST BRANDCODE @1607463684722,Baking,BAKING,5fcff304be37ce6d53dfc683,Cogs,test brand @1607463684722,FALSE
5db9f8c5a60b87376833e36a,511111106203,BETTY CROCKER GUSHERS,Snacks,,5332f5f3e4b03c9a25efd0ae,Cogs,Fruit Gushers™,
5332f789e4b03c9a25efd12c,511111603597,,,,5332f5f3e4b03c9a25efd0ae,Cpgs,Bugles,
5f3d6f45be37ce4ddbb1bb3f,511111515524,TEST BRANDCODE @1597861701615,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1597861701615,
5332f762e4b03c9a25efd11e,511111103707,,,,5332f5ebe4b03c9a25efd0a8,Cpgs,Glaceau vitaminwater zero,
5f16f512be37ce2b30061e1e,511111215059,,Baking,BAKING,5f16f512be37ce2b30061e1d,Cogs,test brand @1595340050104,
5daf2baea60b87376833e359,511111505877,LUCKY CHARMS,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,Cogs,Lucky Charms®,FALSE
57d95741e4b0ac389136a2b1,511111802402,BACK TO NATURE DINNERS,Grocery,,559c2234e4b06aca36af13c6,Cogs,Back to Nature Meals,FALSE
5332f7b2e4b03c9a25efd13f,511111503460,,,,5332f7a7e4b03c9a25efd134,Cpgs,Budweiser Select 55,
5f35a0babe37ce6853cff200,511111615378,TEST BRANDCODE @1597350074366,Baking,BAKING,5f35a0babe37ce6853cff1fd,Cogs,test brand @1597350074366,
537b7ec2892471241348d70a,511111302780,,,,537b7ec2892471241348d709,Cpgs,Cedar Crest,
5fc54c0abe37ce1911dbb3b3,511111317876,TEST BRANDCODE @1606765578747,Baking,BAKING,5fc54c0abe37ce1911dbb3b1,Cogs,test brand @1606765578747,FALSE
5d642d65a3a018514994f42d,511111305125,511111305125,Magazines,,5d5d4fd16d5f3b23d1bc7905,Cogs,Rachael Ray Everyday,
5fb829c0be37ce522e165ce4,511111117797,GRANDMA SYCAMORE,Grocery,GROCERY,5fb6b608be37ce522e165cb9,Cogs,Grandma Sycamore,FALSE
5dc2db051dda2c0ad7da64b0,511111106364,MERMAID CEREAL,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,Cogs,Mermaid Cereal,
5f35a0babe37ce6853cff1fe,511111915355,TEST BRANDCODE @1597350074237,Baking,BAKING,5f35a0babe37ce6853cff1fd,Cogs,test brand @1597350074236,
5332f5fde4b03c9a25efd0bc,511111803959,AQUAFINA,Beverages,,5332f5fbe4b03c9a25efd0ba,Cogs,Aquafina,FALSE
5d66e20b6d5f3b6188d4f055,511111705512, SOBE,Beverages,,5332f5fbe4b03c9a25efd0ba,Cogs,SoBe Drinks,
5332f9f4e4b03c9a25efd1ca,511111103219,,,,5332f5f2e4b03c9a25efd0aa,Cpgs,Rice Krispies,
5d6594a2a3a018514994f434,511111905240,511111905240,Magazines,,5d5d4fd16d5f3b23d1bc7905,Cogs,Kitchen and Baths,
5f5bc4f1be37ce17125ac0ec,511111016625,TEST BRANDCODE @1599849713825,Baking,BAKING,5f5bc4f1be37ce17125ac0e8,Cogs,test brand @1599849713825,
55b630d3e4b0d8e685c1421e,511111802631,,,,55b62995e4b0d8e685c14213,Cogs,Sunkist,
